lat,lng,HAZ_CLASS
176098.8413,-39834.1763,3
175241.9857,-42356.9829,3
176774.4784,-59536.872,3
176170.6745,-46308.2421,3
176111.4653,-49217.501,3
177053.4794,-27546.0513,3
177236.5102,-59497.475,3
177073.4574,-250524.3965,3
177117.9657,-41457.5485,3
177137.0729,-94417.2226,3
176383.421,-59723.1304,3
177354.2353,-59446.0217,3
176980.879,-67167.2279,3
177383.9357,-59287.7813,3
177377.2158,-59793.9553,3
177598.3468,-60280.3736,3
176421.522,-54156.2236,3
177752.3176,-59551.3374,3
176641.2714,-88055.5127,3
177825.6413,-54096.6395,3
177820.0437,-229635.3783,3
177147.8265,-67991.5702,3
177883.5303,-94803.2808,3
177886.1884,-94004.805,3
177468.8519,-97362.9474,3
177483.3451,-44770.9449,3
177584.2208,-47888.2287,3
177946.7209,-54753.2957,3
177784.0539,-66390.6514,3
178066.332,-59949.4415,3
178124.1646,-30350.8648,3
177870.603,-17745.5176,3
178066.9396,-28325.3003,3
177693.3185,-55268.9877,3
178493.678,-18295.9452,3
177834.7308,-42978.3007,3
177800.1403,-69355.5448,3
177909.0576,-51204.3775,3
178919.9179,-59442.2077,3
178777.8706,-18970.7873,3
179247.8071,-2925.0547,3
179032.4683,-216.0742,3
179384.6464,-2308.6016,3
178632.4576,-245931.0084,3
179150.4153,-267655.563,3
179496.6954,-243052.232,3
180064.7589,-21120.0459,3
179309.0761,-17283.5031,3
179635.9201,-269329.9398,3
180345.0483,-30265.949,3
177777.8676,-84519.8183,3
180045.0965,-65688.2396,3
180170.4177,-29002.8328,3
180568.2579,-20643.1577,3
180806.5745,-25839.502,3
180608.4725,-132154.0286,3
180303.5075,-247131.524,3
180846.9994,-65066.6432,3
178227.8459,-57656.7207,3
180850.7566,-30384.013,3
181319.6849,-29922.467,3
181335.8535,-30014.933,3
181503.6436,-60736.8129,3
181220.75,-87675.5266,3
179979.9135,-95415.4241,3
180836.5509,-11750.5241,3
181633.8373,-60320.8319,3
181695.4831,-19804.558,3
181657.3235,-253468.4711,3
181866.5674,-26949.0427,3
181918.5681,-86963.6345,3
182122.4797,-29086.6755,3
182120.5485,-28641.9097,3
181898.989,-232765.7805,3
182139.8388,-28742.5132,3
182041.2966,-29658.9543,3
182021.4404,-27977.4333,3
181954.2305,-59634.8141,3
182331.0375,-87763.9976,3
182027.3652,-109527.7576,3
182500.9242,-57853.1114,3
182849.7692,-21403.0561,3
181672.6742,-40914.285,3
182915.7025,-27480.1643,3
180826.4977,-259812.5578,3
182749.9713,-86559.3085,3
182584.7772,-54124.4047,3
182241.7817,-113945.0333,3
183317.011,-13635.0258,3
182300.0189,-85563.0155,3
180650.6743,-265324.9268,3
183116.0012,-50362.2704,3
183039.1588,-14668.8942,3
183236.5979,-72288.5709,3
183424.5416,-228535.9612,3
183541.9836,-230020.7558,3
183151.9977,-57655.9915,3
183551.0347,-94137.9468,3
183323.2957,-22436.3296,3
183630.7743,-48849.1094,3
183879.2509,-50336.6747,3
183950.7643,-93488.8153,3
184049.2124,-248132.0981,3
183497.3006,-28209.9991,3
183814.1366,-307636.8767,3
184353.0744,-37779.7323,3
180533.2306,-24083.8467,3
184432.2489,-247692.069,3
176370.0153,-34991.9427,3
183994.071,-260153.1018,3
183656.2694,-50736.8372,3
184143.2396,-11580.1216,3
184819.2133,-247278.5575,3
183583.6256,-220371.5667,3
184999.0528,-253447.568,3
185246.5775,-247676.4562,3
185267.5597,-273405.8071,3
185412.8969,-261116.463,3
185396.1587,-60773.698,3
185620.5783,-39542.4004,3
186078.4573,-8102.0444,3
185905.8228,-249102.2654,3
185908.1625,-260584.8755,3
185982.5366,-272361.8313,3
181831.6064,-7977.3538,3
185913.471,-85028.7453,3
185241.3118,-56193.0656,3
184905.7475,-79997.8231,3
186557.6375,-110309.5096,3
186857.7154,-230751.1471,3
186921.4231,-9503.4464,3
186935.3884,-240548.7155,3
185605.2062,-53027.072,3
187039.887,-230807.9739,3
187618.7279,-232545.8067,3
188608.8779,-34168.8816,3
188664.1835,-34218.7541,3
188256.058,-270347.3239,3
188165.8623,-272967.1267,3
188718.9407,-9129.3919,3
188949.925,-49405.8474,3
188811.2413,-79703.2365,3
187671.4369,-249526.6877,3
188738.5096,-9437.5163,3
185936.8154,-113837.1879,3
188766.7935,-13149.2894,3
188281.4757,-66281.4298,3
189204.656,-80050.9213,3
189534.2276,-133668.0173,3
189643.511,-76519.5162,3
188966.7545,-264815.6121,3
189720.4811,-99561.4219,3
188583.8079,-10044.5467,3
188787.8523,-244355.7101,3
190109.8967,-123442.9865,3
190136.6952,-10224.3271,3
190231.0261,-249934.1643,3
189939.9242,-11689.2735,3
190019.3841,-14359.4985,3
190343.3894,-15093.0063,3
190479.643,-10462.4959,3
189954.7211,-250786.6751,3
189256.3726,-72987.632,3
190794.7814,-85457.0077,3
190717.5601,-120054.7503,3
191005.4934,-85082.5533,3
191100.1404,-119647.999,3
190662.4747,-98991.2369,3
191389.2324,-33215.8614,3
191338.9545,-84593.0488,3
191162.9185,-253072.6904,3
191487.7218,-13142.2692,3
191638.5112,-36846.0529,3
191875.7226,-12929.8389,3
191629.9351,-244030.6507,3
192120.5144,-151737.6997,3
191954.6548,-64840.8078,3
191934.2283,-98121.6973,3
192123.9925,-95087.6164,3
192840.8904,-150754.1054,3
192995.7569,-150312.0388,3
192411.2442,-265963.349,3
192374.9996,-222457.1456,3
193004.5187,-75859.4175,3
193352.6542,-282753.9327,3
193178.7447,-231459.7838,3
193236.3676,-133399.3498,3
193242.1622,-207219.5608,3
190652.7897,-312570.2761,3
194063.4081,-125703.2265,3
193798.0615,-294847.701,3
193314.3547,-77468.2809,3
193304.895,-119968.5464,3
192875.263,-91726.5135,3
193899.0368,-74674.0279,3
194282.967,-102025.3373,3
194487.423,-84352.9165,3
194396.0294,-250945.3072,3
195096.8166,-150984.1333,3
195125.2809,-151412.2309,3
194987.9122,-134146.9314,3
192626.0301,-109595.3037,3
195475.6218,-202925.8443,3
195558.4509,-293609.5897,3
195411.6473,-308734.315,3
195542.2227,-255985.2911,3
195732.5125,-202862.4911,3
195043.3832,-319490.6886,3
195625.9232,-309633.5864,3
195284.5666,-37803.3612,3
195110.0831,-93662.4325,3
195374.2393,-83494.4824,3
195870.3767,-202572.5749,3
195897.4625,-41268.829,3
196005.1658,-309740.988,3
191205.6818,-304013.0819,3
195974.9942,-253657.1178,3
196431.2504,-56010.403,3
196212.0833,-310236.74,3
196054.3893,-72083.8068,3
196546.3381,-34346.6576,3
191272.1561,-35328.9294,3
196728.2653,-56074.6642,3
195679.3109,-149522.7403,3
197008.8945,-152608.5553,3
196597.3275,-39708.2541,3
197032.1327,-152537.1418,3
196840.724,-34768.1977,3
195429.7407,-80879.6836,3
197112.9147,-52905.0352,3
197096.2102,-53079.0319,3
196194.4978,-115623.5013,3
197116.4923,-152094.18,3
195468.1244,-117726.0196,3
197183.8917,-151388.4331,3
197266.595,-151270.837,3
197407.8413,-53347.5391,3
197481.4288,-54025.0031,3
197430.4397,-236859.9285,3
197642.7615,-227587.7605,3
197764.0352,-72368.8992,3
197815.6593,-54766.9396,3
197683.331,-38422.3075,3
197506.0577,-117052.384,3
197932.9141,-54683.7497,3
197754.1978,-124556.7608,3
197827.6446,-310793.7668,3
197279.2023,-76522.9513,3
198201.9197,-43876.2038,3
198256.3294,-43305.0644,3
198068.3554,-247322.392,3
197858.722,-75164.1091,3
198390.511,-278684.6289,3
197911.0286,-56345.7518,3
198228.6999,-255187.5281,3
198254.6149,-74158.639,3
198259.586,-44104.4472,3
198304.5178,-260058.8017,3
198895.1567,-125036.7507,3
198863.6817,-113567.054,3
198112.4723,-252805.3222,3
197763.9883,-52733.3042,3
198106.6511,-33392.6988,3
198144.4414,-308431.5409,3
198721.249,-221959.5632,3
198356.648,-214229.7735,3
199392.9712,-261209.318,3
199689.136,-270013.501,3
199574.2066,-90056.3694,3
199740.6374,-122640.6027,3
199780.7563,-54268.6927,3
199959.1726,-308516.1713,3
200008.1491,-308956.2272,3
199211.0949,-246268.7442,3
199649.1097,-311515.0478,3
196851.3093,-111095.9391,3
200045.9014,-107162.086,3
199635.9551,-38616.1037,3
199750.1881,-77044.0809,3
200157.8607,-256163.4735,3
199561.452,-123999.7574,3
199582.9526,-121263.1713,3
200365.4243,-107209.1964,3
194230.5234,-211628.0347,3
200072.4112,-245355.1423,3
200058.515,-88776.1987,3
200101.9845,-55463.6041,3
200122.944,-222192.1023,3
200756.1853,-9187.2617,3
200707.8761,-65243.7447,3
200950.895,-141494.7306,3
200984.946,-222312.6395,3
200652.5858,-111217.2646,3
200149.3046,-79025.5343,3
200893.59,-314773.7016,3
200932.6748,-57355.57,3
200693.4614,-308069.9427,3
201209.4763,-279868.4895,3
201257.6063,-309006.8678,3
200740.6451,-80428.1999,3
201450.2975,-42059.5718,3
201338.1077,-314769.7125,3
201409.6696,-47982.5847,3
201512.4294,-42153.5846,3
201428.1805,-255294.0621,3
201632.2991,-42238.1931,3
201664.7464,-42266.0382,3
201662.2037,-99343.4369,3
201525.489,-112448.3506,3
192759.8263,-46621.3054,3
201693.9289,-113605.0119,3
202156.3262,-280152.2232,3
202386.8014,-11443.5654,3
201877.4626,-257214.8276,3
202410.6732,-28944.486,3
202084.901,-237644.0008,3
202491.8357,-309388.2267,3
201200.3073,-212559.5851,3
202678.656,-28974.8323,3
202850.0695,-16534.1398,3
202540.5062,-258806.2251,3
202424.4763,-238648.5974,3
201776.5808,-223704.2909,3
202449.0239,-229101.3784,3
202899.2964,-33258.3626,3
202700.2369,-47214.6729,3
203145.0112,-28943.3057,3
203234.2015,-273972.8322,3
202065.5829,-14038.2609,3
203352.0917,-27708.1383,3
203105.5719,-115444.2363,3
203182.6041,-309677.4116,3
203479.2309,-122181.6002,3
202851.9487,-118794.8221,3
203500.1692,-13512.5116,3
203543.6437,-12049.1065,3
203614.5791,-8590.3746,3
203068.68,-26448.9293,3
204188.6324,-29422.586,3
204197.4322,-249674.565,3
203909.1575,-32666.8632,3
204291.2518,-8469.1262,3
204210.0643,-12059.1898,3
204509.9205,-8757.8977,3
204597.1483,-273936.5906,3
204447.2771,-93082.3588,3
203998.4888,-257060.025,3
204574.9134,-235377.5878,3
204863.4468,-8884.0845,3
203941.3688,-99950.9265,3
204524.2244,-102783.7357,3
204913.357,-134648.1144,3
204626.4442,-239498.7109,3
204858.5043,-32803.0087,3
202434.5636,-253318.7241,3
204731.5265,-310039.4672,3
205019.0559,-13823.5563,3
203344.8425,-232194.8919,3
204458.1932,-117203.8369,3
205325.9658,-275291.9385,3
205262.618,-19692.081,3
204632.1397,-211994.0783,3
205295.0984,-33862.4313,3
205421.2474,-279183.8735,3
205127.8596,-230908.647,3
205310.5012,-279580.6553,3
205378.3816,-310479.9612,3
205439.5628,-93244.4036,3
205682.4527,-298845.5418,3
205442.168,-8445.1171,3
205322.8293,-57567.3864,3
205400.9677,-17402.8702,3
205961.8394,-310534.7423,3
205909.708,-280617.8944,3
205478.1499,-80084.4465,3
201759.6477,-120357.2801,3
205899.4827,-102753.5952,3
205830.8362,-13241.2792,3
205977.8265,-72670.91,3
206042.3701,-231187.3888,3
206202.3329,-310801.7214,3
206488.8755,-8082.4446,3
206335.5347,-312491.7672,3
206030.9123,-104816.3499,3
204695.449,-113022.1012,3
206112.2224,-261877.5409,3
206596.1014,-311177.3994,3
206819.0363,-312695.0446,3
206843.7313,-312759.8723,3
205979.4716,-115643.1438,3
206662.4926,-244498.7115,3
207139.28,-274123.2796,3
203757.1741,-38563.7946,3
206954.2394,-246182.7045,3
207084.5571,-273653.7994,3
206201.2005,-35662.7646,3
206397.2277,-232681.9131,3
207057.5915,-7272.4976,3
206604.0721,-11074.6769,3
207110.7396,-236956.1298,3
207521.1147,-43626.2943,3
206784.806,-260976.7446,3
207389.9977,-256487.7434,3
207599.6642,-40776.2655,3
207040.7306,-29925.6112,3
207580.7508,-246598.4348,3
207404.0171,-113953.3575,3
207141.0357,-254345.1152,3
206868.423,-299187.5826,3
207682.847,-229192.7689,3
208710.0177,-19473.0205,3
208697.1911,-16215.146,3
208760.3124,-19951.9649,3
208603.165,-256744.7182,3
208718.8536,-25359.6871,3
208589.8626,-213550.1923,3
208891.865,-251437.4531,3
209168.6343,-32032.8427,3
209260.0254,-24674.673,3
208889.5175,-23008.667,3
209063.7687,-260663.1365,3
209574.7972,-32403.542,3
209280.9225,-31278.5649,3
209692.9852,-190159.6826,3
209442.2635,-112453.438,3
209353.7927,-21305.0238,3
209898.6205,-31390.5403,3
207670.5834,-100404.724,3
209863.5229,-276326.3433,3
209931.8789,-238492.1109,3
209649.683,-94531.7757,3
209987.9776,-10541.1034,3
210335.4527,-32565.7185,3
210103.619,-33260.7205,3
210336.3431,-32740.0469,3
210171.137,-260629.1918,3
210293.0489,-235741.0365,3
209771.7237,-212635.3667,3
208973.6751,-12903.4242,3
210449.0424,-19077.9788,3
210279.6705,-113857.8297,3
210286.7857,-94059.576,3
210716.2676,-32985.0262,3
210711.7078,-33301.6471,3
210609.0061,-3425.1711,3
210706.5369,-88785.4031,3
206102.1375,-217301.6134,3
210629.8104,-36264.6282,3
207684.4876,-56017.7328,3
211251.9288,-34456.6891,3
211177.4591,-33851.6332,3
211312.1108,-90812.8899,3
211660.5965,-34798.4435,3
211574.2271,-70812.6472,3
211652.042,-67181.3354,3
207581.8467,-194829.7514,3
211579.454,-2662.5345,3
212023.4867,-113071.9529,3
212044.5005,-280553.7326,3
212203.8357,-2687.6939,3
212325.5862,-34175.422,3
212300.9171,-71409.0118,3
212227.3285,-259603.436,3
211789.7676,-226975.199,3
212565.032,-2259.1157,3
212633.851,-92765.7318,3
211717.2466,-94441.6807,3
208551.694,-315502.8997,3
211607.6182,-35706.2249,3
212679.9288,-89900.4709,3
212787.0652,-2595.473,3
212927.5388,-230325.9745,3
212954.728,-230893.4173,3
213038.5866,-3663.5634,3
213111.1531,-257041.0721,3
213267.8888,-89735.7446,3
213312.628,-36631.1125,3
213329.5923,-36937.8409,3
213268.3111,-93123.0532,3
213131.4492,-218252.055,3
212343.1149,-328850.1714,3
213659.9762,-37203.0601,3
212865.9459,-215649.1278,3
213772.1515,-37581.467,3
214067.0726,-37844.9804,3
214080.5565,-37986.943,3
214104.7733,-3809.7195,3
213321.9355,-225357.1872,3
213930.9122,-112312.8309,3
213442.3903,-228540.9794,3
213513.2187,-316259.6013,3
214134.3433,-8056.2148,3
212354.6488,-310677.2078,3
214178.0059,-14513.3372,3
214368.8223,-18697.2689,3
213192.4713,-299844.5159,3
214079.4236,-71295.3139,3
214764.3066,-315501.426,3
215243.9264,-315329.8025,3
214659.0523,-64007.2957,3
215638.0204,-18231.1906,3
215492.8669,-229465.8514,3
214824.6834,-230315.9041,3
215880.5303,-6816.7113,3
213807.1489,-5354.1134,3
215721.3597,-71045.4451,3
215078.4106,-329423.1464,3
215742.6268,-87513.7688,3
215744.1388,-252999.0544,3
216049.18,-228856.1487,3
215542.2185,-309396.1528,3
216175.0966,-57946.7155,3
216422.3778,-41956.3698,3
214841.4504,-40818.2873,3
216212.092,-18621.0247,3
216555.2297,-6818.7118,3
214580.0018,-91042.5234,3
216629.0606,-81594.6776,3
216703.2458,-81675.0043,3
213942.2271,-28491.5253,3
216857.5529,-41378.7007,3
216135.8104,-16290.7114,3
204063.7668,-63636.4998,3
215964.8304,-231415.1287,3
217030.659,-17797.9637,3
217017.325,-292976.7198,3
217159.6841,-12190.6895,3
216823.4832,-58166.5234,3
217142.7726,-19418.4549,3
216983.8879,-235237.1203,3
216661.3215,-73400.6976,3
217700.3024,-17393.4612,3
217208.3222,-287109.2821,3
217409.9665,-88556.3208,3
217240.7773,-258799.3471,3
217950.9619,-75242.0277,3
217979.9661,-31624.925,3
216988.7417,-7741.1276,3
218298.0297,-290281.4319,3
214106.1789,-78192.6561,3
218714.3149,-33233.8103,3
218520.4231,-39686.8971,3
217846.468,-81991.3906,3
218994.3248,-8670.3261,3
218830.1876,-89830.2069,3
218256.4953,-49490.5432,3
218800.6396,-8296.1148,3
219046.7341,-81155.309,3
218777.1564,-256692.6519,3
218490.3847,-148830.2415,3
219126.1546,-9055.4291,3
219328.8464,-96358.7265,3
214417.2541,-333074.5006,3
219195.8438,-82091.7681,3
219573.82,-242103.6706,3
219719.2678,-16176.7735,3
218881.3781,-18137.9457,3
219791.7078,-19822.2068,3
219377.6939,-79909.6413,3
219372.968,-69413.3854,3
220097.3154,-18768.2671,3
220195.7304,-81003.6688,3
220361.8143,-18789.7236,3
220235.2873,-18458.6439,3
219324.933,-325187.5837,3
218496.6331,-56983.286,3
220669.3769,-17885.3259,3
220572.3407,-18240.5805,3
218369.5608,-10472.6154,3
220896.2365,-304320.8454,3
221019.574,-69131.081,3
221241.5671,-108472.2402,3
221460.8902,-38515.3512,3
221130.896,-19258.6064,3
221295.1658,-38074.523,3
221694.2495,-11511.0627,3
220153.686,-12552.5211,3
221768.3994,-106400.6475,3
221869.9586,-101893.2156,3
221739.6152,-107590.9936,3
221919.9833,-13313.8075,3
221575.6567,-304105.0333,3
221370.3209,-226787.7852,3
221967.61,-10955.5056,3
222071.0932,-105441.4376,3
222140.455,-106742.557,3
221197.7122,-249020.6149,3
222138.535,-102282.2032,3
222114.2193,-101882.9754,3
222450.6095,-102539.2063,3
221753.4304,-14202.9375,3
222357.1831,-104574.2277,3
222716.3869,-13994.8253,3
222731.6067,-14296.7867,3
222747.7108,-93599.6239,3
222795.6796,-90253.7903,3
222679.9843,-103617.4221,3
222521.7416,-114794.3356,3
222723.9257,-88961.7651,3
222834.3797,-94058.3795,3
222906.284,-93890.8733,3
222568.9599,-92214.2766,3
220953.5267,-82768.5829,3
223102.6763,-13586.285,3
222417.903,-124342.1998,3
222205.7194,-60570.3975,3
223234.7475,-10730.8752,3
222562.4095,-19980.8747,3
223466.0414,-10746.9964,3
223352.8823,-58488.0862,3
222876.2328,-59646.3336,3
222887.6532,-26004.6483,3
223015.449,-35717.797,3
223220.4014,-89475.7187,3
223719.3117,-118042.7789,3
223553.2579,-54084.7837,3
223903.0147,-11205.2435,3
223586.5927,-119235.8289,3
222940.8321,-16739.7103,3
224046.5087,-11459.0432,3
223546.6775,-104101.0006,3
224087.2255,-269230.8673,3
224021.2576,-61378.7542,3
223101.1673,-309627.0996,3
224397.9542,-310950.6257,3
224564.4721,-127261.1765,3
224724.4374,-84330.7113,3
224348.0868,-125027.7329,3
224150.0069,-93317.4245,3
224682.2229,-120944.2676,3
223918.3768,-95532.0353,3
224696.0192,-17070.3834,3
225031.9502,-310346.1912,3
224970.187,-82755.8938,3
225268.6801,-153704.4523,3
225215.593,-85005.3167,3
225357.8889,-128578.8784,3
225311.0924,-93050.2876,3
224497.2794,-13502.7204,3
225558.8725,-311248.1455,3
223379.3189,-207987.8154,3
225474.036,-83451.2258,3
225264.6332,-336533.5554,3
225959.9476,-65841.4322,3
226164.6472,-66844.7263,3
226289.5054,-18375.4986,3
226362.3487,-83439.9042,3
226693.0607,-18029.7536,3
226736.7758,-17970.7342,3
226066.5077,-121131.8451,3
225441.9391,-246475.2358,3
226183.0512,-153357.1998,3
226944.2732,-270275.5411,3
226881.4808,-20847.5344,3
227013.8244,-122413.0129,3
226412.0743,-242890.3775,3
226444.9045,-266169.6114,3
226051.9549,-69324.4009,3
226053.1797,-97471.0484,3
226746.6933,-320042.1429,3
227206.0685,-82440.5633,3
227487.4856,-123402.3864,3
227753.2344,-270051.8482,3
227784.2765,-20036.0514,3
227602.7886,-62656.512,3
228136.8818,-102174.9893,3
226576.634,-95915.7958,3
228238.5363,-20305.5987,3
227938.3051,-16857.6343,3
227938.7424,-20887.9919,3
228037.5601,-64416.34,3
228261.6233,-311900.686,3
226152.4632,-61568.0763,3
228641.8113,-16993.131,3
228820.8461,-99720.6089,3
229006.7425,-340830.7483,3
228982.7486,-226767.5058,3
229023.5624,-16522.1908,3
228514.7544,-270705.9391,3
227990.9999,-15496.0473,3
223964.7196,-338513.2291,3
228379.7786,-125415.368,3
229333.672,-243358.8153,3
229686.5694,-16243.6196,3
226587.8329,-87897.7449,3
229894.0288,-32274.9228,3
230005.7427,-123741.0435,3
230380.3686,-153129.2442,3
230294.642,-16940.6123,3
230588.2195,-97748.8828,3
230690.506,-342780.0709,3
230508.5858,-118153.7706,3
230856.7526,-87398.4622,3
230939.2889,-44769.2252,3
230888.2918,-120016.1645,3
230893.5284,-122469.321,3
231088.5819,-170149.6954,3
231229.6442,-23246.0493,3
230069.0007,-209798.6545,3
231964.1129,-287846.5367,3
232050.3277,-43931.7384,3
232236.2284,-64803.1339,3
232918.9705,-37071.7682,3
232936.0628,-36495.0195,3
232757.4415,-119936.2236,3
232761.9312,-43929.0555,3
232983.0286,-347790.6758,3
232585.8252,-205986.3835,3
232951.0524,-36722.7798,3
232890.5008,-342759.165,3
232321.1606,-95337.6887,3
232270.0485,-225185.8236,3
232967.6585,-347023.0562,3
232767.0769,-25117.0126,3
233166.1886,-43516.6285,3
233055.3898,-93143.1772,3
233446.9205,-81993.0438,3
233546.6116,-347131.2804,3
233294.9597,-38041.4755,3
233451.3292,-91910.3851,3
233340.4142,-47238.2745,3
233883.7465,-76799.0834,3
233868.8074,-82060.4547,3
233767.8281,-125276.4928,3
234112.063,-38055.0375,3
233862.0911,-68074.0648,3
233980.4421,-45568.2798,3
233303.9479,-284510.5282,3
234064.8501,-125415.5895,3
234165.851,-341214.0197,3
234549.5217,-340980.0194,3
234628.3287,-341229.417,3
234661.0207,-341186.4791,3
232370.5096,-345255.164,3
234815.6795,-340569.7906,3
234245.1729,-58717.0007,3
234129.1317,-239479.4675,3
234932.2035,-125476.3038,3
234719.1003,-346769.8173,3
235079.4871,-342328.59,3
234770.7705,-67458.4763,3
234923.3467,-141832.444,3
235546.3643,-34930.2092,3
234953.7804,-113165.4076,3
235732.073,-56785.046,3
234487.4279,-91672.6314,3
235941.7699,-68059.2218,3
235640.6517,-326340.69,3
236386.8969,-67775.101,3
236332.5694,-30497.186,3
236016.9652,-93852.5805,3
237105.902,-95571.6106,3
236567.9954,-283997.2519,3
237523.5804,-32084.1259,3
237771.131,-308001.574,3
234410.5542,-70734.746,3
236451.2377,-340687.8529,3
237703.8101,-237907.6826,3
238189.3712,-244206.7694,3
238427.5279,-36989.5881,3
238595.8586,-239815.2372,3
238869.4536,-280545.1574,3
238863.5344,-280692.1334,3
238436.1307,-43478.9988,3
238593.7288,-63272.665,3
238414.4558,-115986.1713,3
239215.6691,-47923.8141,3
239613.5304,-47500.9072,3
238267.7548,-97635.9041,3
238671.6154,-112335.4098,3
236505.0645,-99458.4177,3
240324.2576,-117878.2661,3
240638.6425,-51788.0229,3
240797.5207,-44227.2272,3
240370.7821,-250458.1936,3
240647.7039,-247569.0238,3
240851.7731,-120208.8424,3
240318.056,-39003.3268,3
241576.5989,-236710.7318,3
241380.8053,-273286.7954,3
241690.6299,-60728.4413,3
241559.5283,-153324.0267,3
241997.4438,-95703.6781,3
242059.9891,-68365.0638,3
241761.4602,-275570.5152,3
241153.1221,-239172.7355,3
242492.4062,-281125.9057,3
242424.0793,-354838.372,3
242871.8551,-286207.1542,3
239012.7919,-68578.6397,3
236955.04,-27526.422,3
243118.161,-36980.5943,3
242602.4479,-286841.1682,3
243453.4323,-354847.5137,3
242865.9287,-63593.8631,3
243241.5854,-356088.4821,3
243495.4906,-291137.5182,3
243285.6853,-65734.2516,3
242326.7201,-42683.574,3
244192.2837,-37317.7553,3
243693.2315,-281126.0568,3
244078.238,-36980.2225,3
243607.599,-274934.781,3
244017.7001,-292138.9293,3
244041.4326,-69643.1562,3
244370.5755,-37695.1321,3
244934.7684,-37842.9019,3
245100.4843,-70346.6898,3
245095.0296,-38297.6114,3
245392.6268,-188780.8426,3
244634.1003,-289344.2084,3
245420.6773,-188748.417,3
245456.7745,-188695.9925,3
245484.8232,-188663.5681,3
245548.969,-188578.719,3
244709.483,-39577.4834,3
245221.8324,-245533.3598,3
245624.2303,-42700.0251,3
246139.1073,-282006.1962,3
245174.9439,-63848.1043,3
246128.9854,-277242.7061,3
246375.7122,-40193.2576,3
245749.8573,-351777.0726,3
246972.6655,-186283.9537,3
247017.5112,-186332.0034,3
247049.9341,-186360.053,3
246870.8797,-281951.5849,3
246892.5534,-359164.6631,3
246905.2904,-263716.4694,3
247143.9051,-82768.9425,3
247372.5454,-152219.5492,3
247371.0382,-152084.9063,3
247002.3639,-283865.8913,3
246793.911,-260569.0805,3
247864.4612,-75162.2222,3
247664.0495,-261620.3325,3
247537.9192,-277838.2064,3
247983.2897,-288619.7604,3
248219.8705,-292492.4103,3
248209.7074,-280730.177,3
248128.0675,-152587.0916,3
248746.3171,-280319.2431,3
248970.7397,-361461.7713,3
248727.3065,-287174.3218,3
248770.0514,-284747.1302,3
248911.2691,-281247.5425,3
249721.1854,-186329.1553,3
250101.8506,-288496.834,3
249904.5552,-250241.4966,3
249842.9041,-68052.7431,3
250398.0474,-281518.5962,3
250819.3135,-256591.1918,3
250865.2194,-266421.3683,3
250800.9348,-259866.579,3
251547.6359,-179413.5649,3
250885.4479,-269350.0972,3
251637.1671,-180085.4589,3
251830.3733,-262528.0443,3
251912.3504,-282328.4146,3
252468.0106,-297699.7032,3
253189.7375,-360142.4022,3
248837.2269,-188854.9772,3
253439.8719,-282991.6703,3
252784.8191,-355017.0634,3
253575.2562,-361434.5203,3
253677.3399,-361408.8033,3
253249.393,-56579.1507,3
253851.3785,-283635.4081,3
253385.6164,-283718.9245,3
253632.2609,-126893.3701,3
253953.7849,-268728.7494,3
248540.1677,-60715.1399,3
254452.8507,-300996.7616,3
254765.9367,-62349.1573,3
254402.8978,-65754.9379,3
255098.1002,-47409.8117,3
255104.4336,-47535.0693,3
253671.3721,-176607.5913,3
255120.0216,-47579.1888,3
254969.7155,-123068.7944,3
254410.9738,-274854.3238,3
255337.9012,-185835.0343,3
255099.6929,-290615.9746,3
255311.725,-120229.5733,3
255046.9179,-174071.9912,3
255409.9509,-186446.0303,3
255029.1122,-114468.3348,3
255598.6135,-185558.5488,3
254567.4369,-286958.0556,3
254732.5848,-289533.5825,3
256241.1375,-365730.2573,3
255233.5328,-254848.0717,3
256514.3919,-363913.3269,3
256514.4869,-364087.0786,3
255943.4732,-365074.0566,3
256397.4565,-179430.243,3
254841.663,-169974.5026,3
256281.9034,-293913.1869,3
257044.659,-283052.8915,3
256985.5434,-282891.1716,3
256751.6094,-245714.3017,3
257198.0579,-175842.2727,3
257090.4351,-285821.4575,3
254742.7117,-282863.1543,3
257535.2127,-283257.2242,3
257380.2853,-273317.9989,3
258042.5035,-283874.0706,3
257034.3869,-184143.4442,3
258926.6276,-74689.7173,3
255614.8427,-359883.995,3
257478.9299,-291948.4832,3
256099.5699,-303917.0828,3
258516.1069,-367210.3285,3
259523.8082,-368944.4021,3
259489.7123,-304510.9358,3
259288.366,-110721.2882,3
258513.5486,-113001.1851,3
259802.982,-304792.2182,3
258833.4818,-285070.9991,3
260064.8203,-253396.4991,3
260422.1498,-276486.3457,3
260745.1218,-352188.6547,3
258207.3793,-289584.34,3
259905.6053,-279644.0584,3
261004.3621,-131302.1801,3
260676.7204,-71804.3779,3
260190.3049,-190701.7378,3
261175.9681,-113556.7287,3
261257.889,-56022.5899,3
261377.5452,-120911.8067,3
260845.9151,-289062.1174,3
259307.3882,-117994.6437,3
261794.2531,-120499.334,3
261992.8159,-288880.5616,3
262156.8324,-114662.6904,3
262592.314,-279103.3362,3
262650.2352,-152183.4934,3
262556.6026,-289825.9942,3
261616.7883,-122806.0523,3
261644.8969,-286317.1244,3
262680.3173,-132835.3722,3
263459.5348,-124090.4182,3
263317.1291,-277384.0452,3
262970.6354,-282171.5362,3
264101.6587,-180178.1177,3
263618.6922,-249642.1201,3
